stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
3270,,32nd Ave & Vinton NE,,41.229541,-95.960317,,,,
3271,,Park Ave. & Leavenworth SE,,41.252309,-95.955727,,,,
3274,,Park Ave & St Marys Ave NW,,41.253624,-95.955969,,,,
3284,,139th & W Center SW,,41.233909,-96.1293,,,,
3296,,42nd & Leavenworth SW,,41.252309,-95.975915,,,,
3298,,125th Ave & W Center NE,,41.234115,-96.109333,,,,
3299,,40th & Leavenworth NE,,41.252457,-95.973302,,,,
3314,,38th & Leavenworth NE,,41.252454,-95.968959,,,,
3320,,32nd Ave & Wright SE,,41.233647,-95.960243,,,,
3324,,32nd Ave & Arbor SE,,41.2357,-95.960212,,,,
3328,,32nd Ave & Martha NW,,41.237933,-95.96042,,,,
3330,,32nd Ave & Ed Creighton Ave SW,,41.239004,-95.960446,,,,
3334,,Ed Creighton Ave & Park Ave NW,,41.23928,-95.956104,,,,
3336,,Park Ave & Shirley SW,,41.241126,-95.955894,,,,
3346,,16th & Dodge NE,,41.259768,-95.936997,,,,
3350,,Park Ave & Hickory NW,,41.243341,-95.95591,,,,
3354,,Woolworth Ave & Park Ave SE,,41.245187,-95.9557,,,,
3361,,Park Ave & Poppleton Ave SE,,41.246916,-95.955739,,,,
3368,,Park Ave & Mason NW,,41.25085,-95.955939,,,,
3385,,Park Ave & St Marys Ave SW,,41.253389,-95.955944,,,,
3393,,72nd & Maple SE,,41.28497,-96.023794,,,,
3399,,20th & Broadway SW,,41.261836,-95.873553,,,,
3407,,30th & Lindsay Ave NW,,41.278357,-95.956667,,,,
3414,,105th & W Center NE,,41.234344,-96.074444,,,,
3415,,44th & Dodge NE,,41.259734,-95.978571,,,,
3419,,108th & W Center SW,,41.234139,-96.081529,,,,
3427,,JCSprag1,,41.296029,-95.958903,,,,
3430,,30th & Scott SE,,41.326446,-95.957538,,,,
3433,,66th & Dodge SW,,41.259571,-96.013271,,,,
3435,,30th & Lake SE,,41.281364,-95.956459,,,,
3438,,24th & Miller Park Dr SE,,41.315672,-95.946813,,,,
3450,,40th & Dodge NE,,41.259715,-95.973225,,,,
3452,,40th & Davenport SE,,41.261119,-95.973109,,,,
3453,,40th & Davenport NW,,41.26129,-95.973205,,,,
3454,,34th Ave & Paxton Blvd SW,,41.296464,-95.963883,,,,
3456,,40th & Chicago NE,,41.262344,-95.972849,,,,
3463,,40th & Cass SW,,41.263622,-95.973067,,,,
3465,,40th & California NW,,41.264847,-95.973046,,,,
3466,,40th & California SE,,41.26464,-95.972843,,,,
3471,,40th & Burt SW,,41.266756,-95.972991,,,,
3472,,40th & Burt SE,,41.266819,-95.972825,,,,
3473,,40th & Cuming NE,,41.268089,-95.972792,,,,
3478,,40th & Nicholas NW,,41.270123,-95.973036,,,,
3479,,40th & Nicholas SE,,41.269935,-95.972832,,,,
3484,,90th & W Center NW,,41.234337,-96.052998,,,,
3486,,133rd Plz & W Center NW,,41.23411,-96.121643,,,,
3495,,Military Ave & Seward NW,,41.274258,-95.978178,,,,
3504,,Military Ave & Hamilton NE,,41.272225,-95.977122,,,,
3506,,Military Ave & Seward SE,,41.274078,-95.977819,,,,
3508,,41st Ave & Hamilton NE,,41.272219,-95.974807,,,,
3509,,40th & Hamilton SE,,41.272042,-95.972813,,,,
3511,,33rd & Parker SE,,41.276415,-95.96139,,,,
3513,,40th & Lake NE,,41.281479,-95.972204,,,,
3514,,33rd & 33rd Ave SE,,41.277729,-95.961417,,,,
3515,,38th & Lake NE,,41.281472,-95.970199,,,,
3516,,38th (Grant) & Lake SW,,41.281319,-95.970509,,,,
3520,,33rd & Decatur NW,,41.275631,-95.961591,,,,
3524,,40th & Miami SE,,41.283009,-95.972196,,,,
3525,,40th & Miami NW,,41.283162,-95.972411,,,,
3526,,33rd & Seward NW,,41.273812,-95.961575,,,,
3530,,40th & Maple SE,,41.284675,-95.9722,,,,
3531,,40th & Maple NW,,41.284828,-95.972415,,,,
3532,,33rd & Hamilton SE,,41.272147,-95.961368,,,,
3536,,40th & Wirt SE,,41.286341,-95.972192,,,,
3537,,40th & Wirt NW,,41.286485,-95.972395,,,,
3538,,33rd & Myrtle Ave NW,,41.270643,-95.961568,,,,
3542,,37th & Lake NW,,41.281466,-95.968265,,,,
3544,,33rd Ave & Grant NW,,41.279295,-95.962459,,,,
3545,,30th & Weber NW,,41.32695,-95.957826,,,,
3546,,John Creighton Blvd & Lake NE,,41.281468,-95.967047,,,,
3550,,33rd & Erskine NE,,41.279899,-95.961386,,,,
3552,,36th & Lake SW,,41.281316,-95.966175,,,,
3553,,33rd Ave & Lake SW,,41.281222,-95.962475,,,,
3554,,34th Ave & Lake NE,,41.281481,-95.963717,,,,
3555,,34th Ave & Lake SE,,41.281328,-95.963633,,,,
3560,,40th & Redick Ave NE,,41.317745,-95.973093,,,,
3568,,28th Ave & Martin Ave SW,,41.325189,-95.954585,,,,
3579,,42nd & Pratt NW,,41.292386,-95.97586,,,,
3581,,42nd & Bedford Ave NE,,41.28874,-95.975708,,,,
3582,,33rd & California NE,,41.264863,-95.961423,,,,
3583,,33rd & California NW,,41.264862,-95.961638,,,,
3585,,32nd & California NE,,41.264865,-95.959824,,,,
3586,,32nd & California SW,,41.264702,-95.959979,,,,
3590,,40th & Bedford Ave NE,,41.288718,-95.972066,,,,
3591,,33rd & Burt NE,,41.267069,-95.961416,,,,
3593,,40th & Bedford Ave SW,,41.288601,-95.972221,,,,
3594,,33rd & Lincoln Blvd NE,,41.268951,-95.961361,,,,
3595,,33rd & Lincoln Blvd NW,,41.268806,-95.961575,,,,
3597,,33rd & Myrtle Ave SE,,41.270517,-95.961364,,,,
3601,,42nd & Pinkney NW,,41.290577,-95.975855,,,,
3602,,30th & California SE,,41.264716,-95.956494,,,,
3609,,51st & NW Radial Hwy SE,,41.282727,-95.992476,,,,
3610,,120th & M St SE,,41.210394,-96.100605,,,,
3613,,40th & Pratt,,41.292194,-95.972003,,,,
3614,,Minne Lusa Blvd & Iowa SE,,41.324383,-95.951,,,,
3619,,39th & Pratt SW,,41.292204,-95.97106,,,,
3626,,120th & I St NW,,41.216291,-96.100977,,,,
3627,,28th & Harrison NE,,41.191037,-95.955164,,,,
3630,,37th & Pratt NE,,41.292343,-95.968446,,,,
3632,,16th St & Capitol Ave SE,,41.260633,-95.937058,,,,
3636,,36th & Pratt SW,,41.292202,-95.966165,,,,
3646,,24th & Fort SE,,41.306587,-95.94683,,,,
3659,,60th & Q St NW,,41.205308,-96.004806,,,,
3668,,24th & Davenport SE,,41.261621,-95.946833,,,,
3671,,72nd & Jones SE,,41.254266,-96.023874,,,,
3672,,24th & Spencer NW,,41.287922,-95.947102,,,,
3673,,24th & Chicago SE,,41.262657,-95.946859,,,,
3676,,24th & Blondo NW,,41.277486,-95.947141,,,,
3686,,24th & California NW,,41.264853,-95.947138,,,,
3690,,72nd & Dodge NW,,41.259758,-96.024166,,,,
3691,,48th & L St SW,,41.212478,-95.98613,,,,
3695,,33rd & Hamilton NW,,41.272309,-95.961571,,,,
3697,,33rd & Seward SE,,41.27366,-95.96136,,,,
3699,,33rd & Decatur SE,,41.275496,-95.961376,,,,
3700,,33rd & Parker NW,,41.276541,-95.961593,,,,
3701,,33rd Ave & Burdette NW,,41.278332,-95.962134,,,,
3704,,32nd & Broadway NE,,41.262029,-95.896238,,,,
3705,,19th & Douglas SE,,41.258557,-95.94098,,,,
3708,,30th & Broadway SW,,41.26187,-95.892538,,,,
3712,,28th & Broadway NE,,41.262034,-95.888887,,,,
3718,,23rd & Broadway NE,,41.261987,-95.878195,,,,
3723,,24th & Binney SE,,41.285959,-95.946895,,,,
3724,,24th & Cuming NW,,41.268059,-95.947145,,,,
3725,,24th & Lake NW,,41.281601,-95.947125,,,,
3729,,24th & Maple NW,,41.284797,-95.947096,,,,
3734,,24th & Paul (Hamilton) NE,,41.272246,-95.946963,,,,
3735,,24th & Maple SE,,41.28441,-95.946892,,,,
3742,,24th & Seward NW,,41.273875,-95.947133,,,,
3743,,24th & Spencer NE,,41.287922,-95.946899,,,,
3744,,24th & Bristol SW,,41.289281,-95.947057,,,,
3745,,24th & Decatur NW,,41.275694,-95.947137,,,,
3746,,52nd & L St SW,,41.212455,-95.995574,,,,
3748,,24th & Blondo NE,,41.277522,-95.94695,,,,
3749,,Minne Lusa Blvd & Read NW,,41.323761,-95.951392,,,,
3750,,24th & Grant NW,,41.280187,-95.947098,,,,
3751,,24th & Pinkney NE,,41.290686,-95.946893,,,,
3752,,24th & Burdette NW,,41.278891,-95.947096,,,,
3755,,24th & Pratt SW,,41.292316,-95.947087,,,,
3758,,24th & Lake SE,,41.281466,-95.94691,,,,
3761,,24th & Sprague SE,,41.295935,-95.946856,,,,
3763,,24th & Sahler NW,,41.29698,-95.947049,,,,
3764,,24th & Taylor NE,,41.298808,-95.946862,,,,
3781,,Pinkney & Terrace Dr NE,,41.290447,-96.066933,,,,
3783,,Maplewood Blvd & Terrace Dr NE,,41.28937,-96.065341,,,,
3785,,95th & Maplewood Blvd NE,,41.291631,-96.060705,,,,
3786,,95th & Maplewood Blvd SW,,41.291415,-96.060931,,,,
3791,,Ames Ave & Terrace Dr SE,,41.299118,-96.066978,,,,
3806,,81st & Templeton Dr SW,,41.301626,-96.038964,,,,
3807,,52nd & Hartman Ave. SE,,41.310321,-95.994916,,,,
3809,,80th & Templeton Dr SW,,41.30163,-96.036552,,,,
3812,,Templeton Dr & Fort SW,,41.306426,-96.047459,,,,
3813,,83rd & Templeton Dr SW,,41.30163,-96.041364,,,,
3814,,Aksarben Dr & Mercy Rd SE,,41.238145,-96.016223,,,,
3819,,Parkview Dr & Fort SW,,41.306267,-96.06709,,,,
3822,,85th/84th & Templeton Dr SW,,41.302238,-96.043503,,,,
3823,,93rd Ave & Maplewood Blvd NE,,41.291348,-96.058472,,,,
3824,,93rd Ave & Maplewood Blvd SE,,41.291195,-96.058412,,,,
3829,,44th & Curtis Ave NE,,41.315983,-95.977985,,,,
3830,,90th & Maplewood Blvd NW,,41.291286,-96.053613,,,,
3831,,90th & Maplewood Blvd SE,,41.290937,-96.053002,,,,
3832,,90th & Maplewood Blvd SW,,41.291035,-96.053254,,,,
3833,,90th & Spaulding NW,,41.293674,-96.052905,,,,
3834,,45th & Curtis Ave NE,,41.315907,-95.980421,,,,
3837,,49th & Curtis Ave SW,,41.315689,-95.987885,,,,
3839,,90th & Bedford SE,,41.28874,-96.052553,,,,
3840,,90th & Bedford Ave NW,,41.288839,-96.052792,,,,
3843,,46th Ave & Curtis Ave SW,,41.315688,-95.982678,,,,
3844,,90th & Sprague SE,,41.29544,-96.052458,,,,
3846,,90th & Boyd/Taylor SE,,41.298276,-96.052492,,,,
3848,,90th & Tomahawk Blvd NW,,41.300247,-96.052714,,,,
3850,,Templeton Dr & Grand Ave SW,,41.303421,-96.046135,,,,
3851,,49th Ave & Curtis Ave SE,,41.315696,-95.989318,,,,
3852,,90th & Browne NW,,41.304182,-96.052729,,,,
3853,,51st & Curtis Ave NE,,41.315871,-95.992495,,,,
3854,,90th & Fort NW,,41.306829,-96.052798,,,,
3860,,90th & Shopko Entrance NW,,41.309503,-96.052736,,,,
3861,,87th Ave & Templeton Dr SE,,41.304977,-96.047203,,,,
3862,,89th & Military Ave NE,,41.310596,-96.050949,,,,
3865,,Blair High Rd & Military Rd NW,,41.310989,-96.04855,,,,
3871,,60th & Sorensen Pkwy NW,,41.317805,-96.004862,,,,
3872,,Northwest High & Crown Point NE,,41.31253,-96.043182,,,,
3878,,66th & Sorensen Pkwy SW,,41.317531,-96.012433,,,,
3889,,102nd & Hamilton NW,,41.27178,-96.072004,,,,
3892,,72nd & Crown Point Ave SW,,41.312612,-96.02399,,,,
3894,,72nd & Redick Plz SW,,41.317528,-96.023958,,,,
3898,,72nd & Redick Ave SE,,41.317628,-96.023732,,,,
3905,,72nd & Crown Point Ave NE,,41.312874,-96.023728,,,,
3908,,Florence Blvd & Sahler NW,,41.297525,-95.942251,,,,
3913,,68th Plz & Newport (Immanuel) NE,,41.320238,-96.018975,,,,
3917,,67th & Sorensen Pkwy SE,,41.317571,-96.015144,,,,
3920,,66th & Sorensen Pkwy NW,,41.31777,-96.014488,,,,
3921,,31st Ave & Paxton Blvd NW,,41.297082,-95.959383,,,,
3925,,60th & Miami SE,,41.283122,-96.004665,,,,
3928,,60th & Pratt NW,,41.292351,-96.004835,,,,
3932,,60th & Spaulding NW,,41.294151,-96.004816,,,,
3936,,60th & Sprague NW,,41.295943,-96.00481,,,,
3938,,20th & Burdette NE,,41.278851,-95.942166,,,,
3946,,60th & Ames Ave NE,,41.299581,-96.00457,,,,
3950,,52nd & Ames Ave SW,,41.299525,-95.995137,,,,
3956,,72nd & Hartman Ave NE,,41.310515,-96.023685,,,,
3959,,60th & NW Radial Hwy NE,,41.286849,-96.004688,,,,
3961,,60th & Fowler Ave NW,,41.301391,-96.004766,,,,
3962,,Florence Blvd & Corby SE,,41.283903,-95.942069,,,,
3964,,60th & Browne NW,,41.304983,-96.004741,,,,
3971,,60th & Fort SE,,41.306658,-96.004519,,,,
3975,,79th & Crown Point Ave NE,,41.312868,-96.036005,,,,
3978,,20th & Lake SE,,41.281417,-95.942135,,,,
3987,,Florence Blvd & Spencer SE,,41.287774,-95.942076,,,,
3988,,45th & Lake NW,,41.281485,-95.980691,,,,
3989,,Florence Blvd & Maple NW,,41.284271,-95.942296,,,,
3994,,15th St & Dodge St SE,,41.259635,-95.93578,,,,
3996,,54th & Sorensen Pkwy SE,,41.316953,-95.997025,,,,
3997,,72nd & Hartman Ave NW,,41.31046,-96.023983,,,,
3998,,60th & Sorensen Pkwy SW,,41.317508,-96.004754,,,,
4002,,52nd & Kansas Ave SE,,41.313931,-95.994867,,,,
4014,,52nd & Laurel Ave SE,,41.312113,-95.994897,,,,
4016,,52nd & Laurel Ave NW,,41.312238,-95.995089,,,,
4019,,Florence Blvd & Emmet SE,,41.289575,-95.942068,,,,
4036,,52nd & Curtis/Sorensen Pkwy SE,,41.315652,-95.994489,,,,
4037,,42nd St & L St NE,,41.212691,-95.976174,,,,
4045,,53rd & Sorensen Pkwy NW,,41.316694,-95.996164,,,,
4048,,52nd & Bedford Ave NE,,41.288738,-95.994987,,,,
4062,,50th & Bedford Ave SW,,41.28861,-95.990331,,,,
4096,,42nd & Grand Ave NW,,41.303254,-95.975899,,,,
4099,,90th & Fort NE,,41.306929,-96.052536,,,,
4101,,51st & Curtis Ave SW,,41.315718,-95.992674,,,,
4103,,42nd & Browne NE,,41.305019,-95.975676,,,,
4104,,49th Ave & Curtis Ave NW,,41.315956,-95.989665,,,,
4117,,90th & Larimore Ave NW,,41.302516,-96.052723,,,,
4119,,48th & Curtis Ave NE,,41.315882,-95.98521,,,,
4120,,90th & Tomahawk Blvd NE,,41.300176,-96.052499,,,,
4121,,42nd & Fontenelle Blvd NW,,41.307432,-95.975885,,,,
4123,,90th & Taylor NW,,41.298437,-96.05272,,,,
4124,,42nd & Jaynes Cir NW,,41.308566,-95.975888,,,,
4125,,46th Ave & Curtis Ave NE,,41.315886,-95.982535,,,,
4126,,90th & Sprague NW,,41.295547,-96.052673,,,,
4129,,90th & Spaulding SE,,41.293476,-96.052725,,,,
4130,,42nd & Redman Ave SE,,41.309395,-95.975687,,,,
4132,,90th & Larimore Ave SE,,41.302283,-96.052507,,,,
4134,,44th & Cuming SW,,41.267873,-95.978794,,,,
4136,,26th & Broadway SW,,41.261893,-95.884436,,,,
4139,,28th & Broadway SW,,41.261881,-95.889149,,,,
4144,,42nd & Bedford Ave SW,,41.288641,-95.975839,,,,
4146,,41st & Bedford Ave SW,,41.288606,-95.974597,,,,
4147,,42nd & Pinkney SE,,41.290415,-95.975688,,,,
4149,,42nd & Pratt SE,,41.292261,-95.975704,,,,
4151,,40th Ave & Bedford Ave NW,,41.288734,-95.973762,,,,
4152,,40th & Bedford Ave SE,,41.288592,-95.972066,,,,
4154,,40th St. & Pratt NE,,41.292365,-95.972087,,,,
4155,,39th & Pratt NE,,41.292357,-95.970869,,,,
4156,,42nd & Paxton Bd NE,,41.297897,-95.975742,,,,
4159,,Fontenelle Blvd & Grand Ave NE,,41.30326,-95.977977,,,,
4161,,93rd & Burt NE,,41.267076,-96.057199,,,,
4164,,90th & Burt NE,,41.267077,-96.052438,,,,
4167,,41st & Grand Ave NE,,41.303239,-95.973809,,,,
4170,,40th Ave & Ames Ave NW,,41.299647,-95.97349,,,,
4175,,96th & Nicholas SW,,41.26946,-96.06228,,,,
4177,,40th Ave & Grand Ave SE,,41.303105,-95.973319,,,,
4179,,40th & Grand Ave SE,,41.303124,-95.972066,,,,
4180,,40th & Fowler Ave NW,,41.30144,-95.972288,,,,
4183,,37th & Pratt SW,,41.292189,-95.968648,,,,
4185,,36th & Spaulding NW,,41.294128,-95.966182,,,,
4186,,36th & Spaulding SE,,41.294039,-95.966026,,,,
4191,,36th & Pratt NW,,41.292328,-95.966166,,,,
4200,,34th Ave & Paxton Blvd NE,,41.296671,-95.963704,,,,
4207,,90th & Western Ave NW,,41.270633,-96.052665,,,,
4209,,90th & Charles SE,,41.273209,-96.052472,,,,
4211,,90th & Franklin NW,,41.275117,-96.052682,,,,
4212,,90th & Decatur NE,,41.276045,-96.05253,,,,
4216,,42nd & Himebaugh Ave,,41.311241,-95.975859,,,,
4218,,42nd & Laurel Ave NW,,41.312213,-95.975874,,,,
4221,,42nd & Kansas Ave NW,,41.314032,-95.975866,,,,
4223,,42nd & Curtis Ave SE,,41.315671,-95.975643,,,,
4225,,24th & Ames Ave NW,,41.299707,-95.947568,,,,
4226,,42nd & Redick Ave NE,,41.317742,-95.975553,,,,
4228,,40th & Curtis Ave SW,,41.315674,-95.973422,,,,
4237,,Fontenelle Blvd & Jaynes SE,,41.308557,-95.96981,,,,
4246,,38th & Curtis Ave SW,,41.31567,-95.969743,,,,
4259,,Martin Ave & Newport Ave NW,,41.320088,-95.965598,,,,
4276,,90th & Maple SW,,41.284886,-96.052682,,,,
4279,,24th & Ames Ave NE,,41.299771,-95.946888,,,,
4283,,86th & Q St SW,,41.205233,-96.045582,,,,
4290,,33rd & Paxton Blvd NW,,41.297286,-95.961485,,,,
4301,,108th & I St SW,,41.216166,-96.081658,,,,
4304,,33rd & Martin Ave SW,,41.323119,-95.960899,,,,
4313,,30th & Martin Ave NE,,41.324466,-95.95696,,,,
4322,,42nd & Farnam SE,,41.257757,-95.97569,,,,
4327,,Martin Ave & Read SW,,41.323743,-95.958858,,,,
4329,,98th Plz & Q St NE,,41.205397,-96.065792,,,,
4331,,84th & Q St NW,,41.205418,-96.043127,,,,
4338,,99th & Q St NE,,41.205366,-96.067521,,,,
4340,,33rd & Martin Ave NE,,41.323362,-95.960744,,,,
4348,,25th Ave & Ames Ave SW,,41.299534,-95.949419,,,,
4351,,30th & Meredith Ave NE,,41.300579,-95.956454,,,,
4352,,P St & Q St NE,,41.205379,-96.07012,,,,
4355,,34th & Martin Ave NE,,41.322513,-95.963214,,,,
4357,,30th & Fowler Ave NW,,41.301452,-95.956659,,,,
4358,,30th & Larimore Ave NE,,41.302407,-95.956446,,,,
4364,,24th & Binney NW,,41.286112,-95.947111,,,,
4371,,29th & Ames Ave NE,,41.299626,-95.955281,,,,
4376,,24th & Pinkney SW,,41.290488,-95.947072,,,,
4384,,24th & Pratt SE,,41.292244,-95.946884,,,,
4387,,24th & Spaulding NW,,41.294242,-95.947056,,,,
4394,,60th & (P) Fay Blvd NE,,41.207083,-96.004549,,,,
4396,,84th & F St SW,,41.219581,-96.043212,,,,
4400,,24th & Ames Ave SW,,41.299537,-95.947066,,,,
4406,,119th & I St SW,,41.216143,-96.098722,,,,
4408,,24th & Laird SE,,41.294504,-95.946853,,,,
4411,,30th Ave & McKinley NW,,41.343212,-95.963907,,,,
4418,,24th & Caldwell SE,,41.271012,-95.946936,,,,
4424,,24th & Fowler Ave SE,,41.301374,-95.946831,,,,
4425,,24th & Fowler Ave NW,,41.301112,-95.947046,,,,
4426,,16th & Fort NW,,41.306733,-95.937421,,,,
4430,,24th St & Metro Entrance SE,,41.269004,-95.946896,,,,
4435,,24th & Larimore Ave SW,,41.302553,-95.946989,,,,
4442,,16th & Jaynes SE,,41.308417,-95.937209,,,,
4443,,30th & Sheffield NE,,41.330784,-95.958766,,,,
4445,,16th & Ellison Ave SE,,41.309317,-95.937223,,,,
4447,,120th & I St SW,,41.215958,-96.100916,,,,
4476,,120th & P St SE,,41.20672,-96.10047,,,,
4484,,Washington & Cary NW,,41.172679,-96.043167,,,,
4493,,24th & Newport Ave NW,,41.319337,-95.947,,,,
4506,,30th & Broadway NE,,41.262032,-95.892312,,,,
4507,,20th & Broadway NE,,41.261963,-95.873314,,,,
4510,,32nd & Broadway SW,,41.261858,-95.896464,,,,
4516,,4th & Broadway SW,,41.260766,-95.848946,,,,
4518,,Martin Ave & Redick Ave SE,,41.317492,-95.967216,,,,
4527,,Madison Ave & Palmer Ave SE,,41.255449,-95.834434,,,,
4528,,31st Ave & Ames Ave SW,,41.299486,-95.959018,,,,
4531,,122nd & Q St NE,,41.205374,-96.1023,,,,
4532,,120th & Maple (Emmet) SW,,41.291106,-96.100841,,,,
4541,,Madison Ave & Rosner SE,,41.250119,-95.831354,,,,
4552,,Madison Ave & S 1st,,41.257591,-95.839148,,,,
4561,,11th & Dodge SE,,41.259631,-95.930494,,,,
4563,,Minne Lusa Blvd & Ida NE,,41.321492,-95.951818,,,,
4566,,Minne Lusa Blvd & Vane NE,,41.323041,-95.951367,,,,
4571,,35th & Broadway SW,,41.261845,-95.902132,,,,
4581,,72nd & Home Depot Exit SE,,41.301349,-96.023703,,,,
4650,,13th & Deer Park Blvd SE,,41.227754,-95.933263,,,,
4669,,17th & Dodge NW,,41.259758,-95.938536,,,,
4762,,85th & Burt NW,,41.267004,-96.044203,,,,
4775,,20th & Missouri Ave NE,,41.213014,-95.94169,,,,
4791,,13th & I St SW,,41.216013,-95.933372,,,,
4793,,13th & G St SW,,41.218056,-95.933376,,,,
4794,,60th & M St SE,,41.211567,-96.004538,,,,
4824,,10th & Farnam SE,,41.257481,-95.929117,,,,
4833,,13th & Castelar NW,,41.237028,-95.933411,,,,
4849,,72nd & Blondo NW,,41.277866,-96.023926,,,,
4855,,72nd & Lake SE,,41.281333,-96.023758,,,,
4858,,94th & J St NE,,41.214309,-96.058588,,,,
4860,,120th & Q St NE,,41.205487,-96.100452,,,,
4872,,16th & Broadway SE,,41.261741,-95.867359,,,,
4880,,13th & William NW,,41.245645,-95.933391,,,,
4892,,13th & Pierce NW,,41.248148,-95.933384,,,,
4932,,108th & J St SW,,41.214168,-96.081554,,,,
4938,,99th & Military Rd NE,,41.313966,-96.066857,,,,
4941,,93rd & W Dodge Rd NE,,41.26342,-96.057209,,,,
4944,,86th Plz & Q St NE,,41.205395,-96.045368,,,,
4957,,72nd & Grover NW,,41.227218,-96.023977,,,,
4959,,24th & Newport Ave SE,,41.319391,-95.946809,,,,
4966,,60th Ave & L St NE,,41.212553,-96.006747,,,,
4972,,48th & L St NE,,41.212632,-95.98594,,,,
4986,,24th & Ellison Ave NW,,41.309477,-95.947003,,,,
4996,,19th & Dodge SE,,41.259647,-95.94103,,,,
5006,,52nd & Bedford Ave SE,,41.28863,-95.994963,,,,
5009,,54th & NW Radial Hwy SW,,41.284934,-95.997555,,,,
5018,,120th St & L St,,41.212437,-96.100876,,,,
5034,,16th & Capitol Ave NE,,41.260732,-95.937082,,,,
5036,,42nd & (Center) Shirley SE,,41.242162,-95.975747,,,,
5045,,90th & Burt NW,,41.266995,-96.052807,,,,
5077,,72nd & Pacific SW,,41.248539,-96.023986,,,,
5084,,Florence Blvd & Ames Ave NW,,41.299704,-95.94247,,,,
5092,,83rd & Cass SW,,41.26323,-96.040132,,,,
5099,,62nd Ave & Sorensen Pkwy SW,,41.31753,-96.007656,,,,
5121,,23rd Ave & 24th SW,,41.239179,-95.879472,,,,
5161,,23rd Ave & 10th SW,,41.239261,-95.859145,,,,
5188,,28th Ave & Martin Ave NE,,41.325342,-95.954286,,,,
5197,,24th & Vane SW,,41.322857,-95.947031,,,,
5204,,30th & Bedford Ave NW,,41.288765,-95.956654,,,,
5226,,North Omaha T.C.,,41.298038,-95.957738,,,,
5246,,30th & Webster Plz NW,,41.265904,-95.956676,,,,
5248,,30th & Burt SE,,41.266832,-95.956487,,,,
5258,,23rd Ave & 16th SW,,41.23932,-95.867806,,,,
5262,,23rd Ave & 13th SW,,41.239277,-95.863475,,,,
5294,,24th & Davenport NW,,41.261738,-95.947013,,,,
5297,,24th & Chicago NW,,41.262764,-95.947074,,,,
5303,,24th & California SE,,41.264727,-95.946911,,,,
5326,,16th & Broadway NE,,41.261939,-95.867479,,,,
5327,,16th & Broadway NW,,41.261984,-95.867646,,,,
5330,,30th & California SW,,41.264689,-95.956649,,,,
5343,,24th & Miami SE,,41.283276,-95.946902,,,,
5366,,24th & Grant NE,,41.279962,-95.946931,,,,
5369,,24th & Clark SE,,41.275217,-95.946921,,,,
5370,,24th & Burdette SE,,41.278756,-95.946916,,,,
5372,,30th & Cuming SE,,41.267885,-95.95637,,,,
5377,,24th & Parker NW,,41.276603,-95.947163,,,,
5380,,65th & Blondo SW,,41.277671,-96.012025,,,,
5394,,Madison Ave & Bennett Ave NE,,41.245059,-95.827749,,,,
5401,,Bennett Ave & Franklin Ave NE,,41.253317,-95.820199,,,,
5457,,Bennett Ave & Bonham Ave NE,,41.256315,-95.818373,,,,
5458,,Bennett Ave & Adrian Ave NE,,41.259701,-95.816357,,,,
5469,,60th & NW Radial Hwy NW,,41.286948,-96.004855,,,,
5483,,16th & Storz Exp SW,,41.311127,-95.937501,,,,
5484,,30th & Young NW,,41.333484,-95.959716,,,,
5486,,16th & John J Pershing Dr SE,,41.317502,-95.93725,,,,
5487,,16th & Storz Exp NE,,41.31164,-95.937179,,,,
5527,,18th & Broadway SW,,41.261802,-95.870892,,,,
5534,,16th & Farnam NE,,41.25767,-95.937077,,,,
5552,,42nd & Valley SE,,41.228107,-95.975712,,,,
5559,,42nd & Castelar SW,,41.236984,-95.975901,,,,
5564,,42nd & Vinton NE,,41.229457,-95.975703,,,,
5576,,105th & Fort NE,,41.306748,-96.077481,,,,
5578,,108th & Hartman/Ellison Ave SE,,41.31062,-96.081354,,,,
5580,,107th & Military Rd NE,,41.313989,-96.08034,,,,
5593,,78th & Crown Point Ave NW,,41.312873,-96.033748,,,,
5595,,79th & Crown Point Ave SW,,41.312643,-96.036196,,,,
5596,,Northwest High & Crown Point Ave MB,,41.312869,-96.040197,,,,
5598,,Crown Point Ave & Wenninghoff Rd NE,,41.31112,-96.046078,,,,
5601,,90th & Browne SE,,41.303921,-96.052501,,,,
5610,,94th & Burt NE,,41.267026,-96.05961,,,,
5614,,97th Plz & Nicholas NW,,41.269681,-96.064358,,,,
5615,,40th & Ames Ave NE,,41.299568,-95.972093,,,,
5616,,40th & Ames Ave SW,,41.299477,-95.972319,,,,
5619,,42nd & Fowler Ave SE,,41.301274,-95.975667,,,,
5621,,42nd & Grand Ave SE,,41.303092,-95.975731,,,,
5623,,42nd & Fontenelle Blvd NE,,41.30745,-95.975706,,,,
5625,,42nd & Jaynes Cr SE,,41.308378,-95.975649,,,,
5628,,42nd & Laurel Ave NE,,41.312231,-95.975635,,,,
5634,,48th & Curtis Ave SW,,41.315675,-95.985472,,,,
5635,,49th & Curtis Ave NE,,41.315932,-95.987647,,,,
5641,,Crown Point & Wenninghoff Rd SW,,41.310859,-96.04603,,,,
5649,,Fort & N Oaks Blvd SW,,41.306585,-96.061526,,,,
5651,,99th/Parkview Dr & Fort NE,,41.306808,-96.066877,,,,
