shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
bd8110a1-6431-4d86-b52b-93f38fc2f165,35.0752403603,-78.897318081,26,6330.34
b9a4c7e0-3286-44a4-b974-2694da8efee5,35.10263792,-78.95330115,33,5336.31
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.0377279542522,-79.062579963361,9,1602.89
bfd1ed6e-9b66-477d-931e-530e8dd1be4b,35.0558918747838,-78.8933607276297,34,8621.81
0c3e726d-2b03-4eb4-a24e-6451f795c9cb,35.072667,-78.958904,61,10006.94
96220478-b64b-4624-85a5-57c5057d52fa,35.0483173160742,-78.8702172857652,38,6967.87
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.1542605551637,-78.9755784854638,101,19728.05
579505ab-dd02-4ad1-a444-1c7961ade127,35.035129,-78.937555,0,0
bfd1ed6e-9b66-477d-931e-530e8dd1be4b,35.0658629873909,-78.9153950760004,28,6166.2
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.0647096374458,-79.028247685924,28,7001.71
0b65aba4-0d79-4bd0-9add-34a546dbc9c5,35.1519632430055,-78.8702293557065,92,22091.59
b3e982d6-4582-4ab4-9edf-91971bd9bb5e,35.0815860975734,-78.9545432600107,65,11972.78
b3e982d6-4582-4ab4-9edf-91971bd9bb5e,35.051928910728,-78.8829108406848,5,1350.48
0c3e726d-2b03-4eb4-a24e-6451f795c9cb,35.09362211,-78.95548651,33,5963.3
96220478-b64b-4624-85a5-57c5057d52fa,35.0747934028383,-78.8809595335102,9,1809.27
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.1288399177098,-78.9446472492604,65,13494.32
5136ff8f-7583-47d3-81fa-b350e5c964f2,35.0339353104791,-78.8455852178088,25,5893.45
5136ff8f-7583-47d3-81fa-b350e5c964f2,35.0310827810218,-78.8496822923232,21,5248.72
8190d1f9-df37-4910-8d00-593f5c593948,35.10493235,-78.8794962,61,16499.11
b1f55318-8fcc-4ada-bfbb-83031ae44a3d,35.0747598752236,-78.8809595335102,9,1805.78
48b13b5b-0082-460f-b72a-cb5735fe6578,35.05649916,-78.8770204,51,9645
b0687e09-9df7-442c-9d69-700c7cbc3a3e,35.0290282087939,-78.9530023308398,50,8476.01
6b29bbbd-1d78-46b3-85b3-4ed147baacbd,35.0304350275061,-78.9316331703444,49,7126.38
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0533410938585,-78.8876731030746,71,19010.83
f0471f9c-d9a4-4690-9f8b-63161c0c04e3,35.088572,-78.877059,67,12959.53
c74d4689-d87a-4d0a-9b90-280c6516e534,35.053172,-78.867505,4,645.27
bd8110a1-6431-4d86-b52b-93f38fc2f165,35.112051,-78.927139,12,1338.39
52f767b7-8e5f-46e2-bcb0-19a0b8216360,35.048107,-78.869674,64,16948.99
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.04044773,-78.90813866,64,16382.33
0a27d06f-4dae-438f-b49d-2661c90528d5,35.0842580542,-78.9046989657,36,11778.62
e153f5c6-c0af-4529-b58b-bcd58ba6976d,35.073361103139,-78.957886633747,89,23369.72
96220478-b64b-4624-85a5-57c5057d52fa,35.0772891984754,-78.8814664710442,8,1528.13
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.05153756,-78.88234539,72,19535.27
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.05981291,-79.01262205,35,8615.26
5fbe5894-8f55-46a6-9b79-c7edd2d91d9e,35.0927543509,-78.9118166942,58,16317.11
0c3e726d-2b03-4eb4-a24e-6451f795c9cb,35.0738935216602,-78.9581548546645,59,9659.01
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.04509788,-78.92727906,55,14355.65
0b65aba4-0d79-4bd0-9add-34a546dbc9c5,35.0907177021,-78.9100599379,57,12128.32
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.0664691666644,-78.8906396264219,18,3435.1
be866958-917a-41c3-91b7-9a476df2f988,35.1146349379203,-78.9303778964506,48,10130.95
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0406555855665,-78.9108755535409,63,16132.26
7d50ded9-a499-45d3-a104-5f3e12d2bae9,35.093554,-78.918437,26,5666.88
f9bcd607-8eb2-4e12-b566-6cb6820fb8d8,35.109528,-78.879277,14,3149.14
e37683f3-95bb-4110-b14d-ba5e4e8c0cca,35.00953927693,-79.0261086241072,7,1796.17
b3e982d6-4582-4ab4-9edf-91971bd9bb5e,35.079125,-78.956374,62,11596.16
f9bcd607-8eb2-4e12-b566-6cb6820fb8d8,35.0483562081072,-78.8701623004772,41,10568.96
0c3e726d-2b03-4eb4-a24e-6451f795c9cb,35.0770464585451,-78.959911701674,49,8729.45
81331d45-fe16-4da7-b438-619b2a71258b,35.117313,-78.91139975,31,10214.49
7d50ded9-a499-45d3-a104-5f3e12d2bae9,35.0927543509,-78.9118166942,49,12389.55
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.057003,-78.900751,66,10843.02
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.0585807894815,-79.0169998417497,43,9222.97
e37683f3-95bb-4110-b14d-ba5e4e8c0cca,35.0392943644103,-79.0004211068404,26,7074.44
be866958-917a-41c3-91b7-9a476df2f988,35.0729390292,-78.8956390993,68,15741.47
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0508192,-78.88033394,73,19734.9
4cee8e51-4679-48fe-b076-d0e1db14ccfa,35.0422970975814,-78.9012879968457,26,4246.28
6b29bbbd-1d78-46b3-85b3-4ed147baacbd,35.0288444774654,-78.938502308041,55,7925.68
bfd1ed6e-9b66-477d-931e-530e8dd1be4b,35.072246,-78.926412,27,4938.6
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.04536061,-78.92493195,56,14571.16
be866958-917a-41c3-91b7-9a476df2f988,35.1521617264844,-78.9691854398957,15,1522.25
4482adba-322a-4336-87fa-417ffe390f66,35.0813071478192,-78.9676364640973,15,1575.74
f0471f9c-d9a4-4690-9f8b-63161c0c04e3,35.05441666,-78.86833318,6,856.56
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0401915633793,-78.9042075815324,65,16741.11
c74d4689-d87a-4d0a-9b90-280c6516e534,35.0890292280334,-78.8786045538548,81,13098.18
34ee0a8c-8e7a-48cc-a59a-0132033ff0d6,35.1056942176,-78.9227512634,49,10001.25
f0a1651d-f2ad-4fdb-bf9b-0275e242dab6,35.1149420508708,-78.9172444592264,14,2010.85
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.04965418,-78.87686233,74,20076.21
e37683f3-95bb-4110-b14d-ba5e4e8c0cca,35.0295043009224,-79.0001046061578,20,5471.94
4482adba-322a-4336-87fa-417ffe390f66,35.0890520268114,-78.9858848742178,33,3884.29
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.0600975787698,-79.0160516808064,45,9412.55
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.04575853,-78.92128974,57,14905.44
b0687e09-9df7-442c-9d69-700c7cbc3a3e,35.0742824419905,-78.9585142706939,5,297.54
bd8110a1-6431-4d86-b52b-93f38fc2f165,35.0587631797053,-78.8851451209274,48,8983.88
b0687e09-9df7-442c-9d69-700c7cbc3a3e,35.06774775,-78.96068833,14,1164.32
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.041284563618,-78.8979821740378,67,17321.89
8190d1f9-df37-4910-8d00-593f5c593948,35.1528604419744,-78.8699504059524,79,22141.71
f0471f9c-d9a4-4690-9f8b-63161c0c04e3,35.0997392892682,-78.8942901131088,41,8301.85
8190d1f9-df37-4910-8d00-593f5c593948,35.087704216701,-78.9455203083468,17,2860.37
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0474764434979,-78.8704922122056,75,20704.2
81331d45-fe16-4da7-b438-619b2a71258b,35.1171869,-78.91416535,33,10555.93
e153f5c6-c0af-4529-b58b-bcd58ba6976d,35.0896488183527,-78.9230876519136,60,18114.67
e153f5c6-c0af-4529-b58b-bcd58ba6976d,35.0877488654,-78.9074886745,52,15710.61
488127f9-7979-43d7-8825-5fbec261bcc2,35.071774,-78.965075,41,8679.19
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.06708965,-78.91737964,57,8863.38
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.07236592,-78.92633314,42,6805.46
f9bcd607-8eb2-4e12-b566-6cb6820fb8d8,35.106958,-78.878871,15,3437.09
4cee8e51-4679-48fe-b076-d0e1db14ccfa,35.053033980908,-78.8918734426423,10,2241.48
03cd6076-890e-4a0f-b459-e618daaabc21,35.03776162,-78.8886938,15,2683.19
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0459542897912,-78.9193231713368,58,15085.66
488127f9-7979-43d7-8825-5fbec261bcc2,35.0588020717384,-79.0136135526665,2,147.9
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.0843447497097,-78.9745726570232,69,16710.76
bfd1ed6e-9b66-477d-931e-530e8dd1be4b,35.0796495425492,-78.9416498805076,21,3312.47
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0281511263937,-79.0011412800039,20,5289.99
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.043769,-78.943767,51,12847.53
5fbe5894-8f55-46a6-9b79-c7edd2d91d9e,35.0953055941,-78.9139704588,59,16661.66
0c3e726d-2b03-4eb4-a24e-6451f795c9cb,35.10493956,-78.94827428,24,3859.18
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0404235744729,-78.9018217564715,66,16959.7
7d50ded9-a499-45d3-a104-5f3e12d2bae9,35.10408897,-78.8895802,60,15569.3
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.072919747,-78.8954392131,22,4277.74
5fbe5894-8f55-46a6-9b79-c7edd2d91d9e,35.1037921073313,-78.8962159392962,26,7961.66
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.013545,-78.892404,61,9128.38
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.0719006402433,-78.9234577967798,38,6433.85
bd8110a1-6431-4d86-b52b-93f38fc2f165,35.053009,-78.877382,60,10410.4
0b65aba4-0d79-4bd0-9add-34a546dbc9c5,35.083245043948,-78.9531096192068,16,1988.79
e153f5c6-c0af-4529-b58b-bcd58ba6976d,35.0953055941,-78.9139704588,56,16736.5
bd8110a1-6431-4d86-b52b-93f38fc2f165,35.0990839722,-78.917453168,17,3108.69
6a7433cf-aa5e-49bb-a00f-ec4e0f311449,35.0304041821005,-78.9458341268202,14,2860.63
bfe5adf5-8ce5-4030-bff3-d7bb51af674a,35.0437629248955,-78.9483366279803,43,8188.64
f0706df9-811b-41be-b94d-d55cd23642d4,35.0388750096,-78.8736030189,12,4857.73
03cd6076-890e-4a0f-b459-e618daaabc21,35.0180915008838,-78.9126028962495,28,6055.84
579505ab-dd02-4ad1-a444-1c7961ade127,35.039519669981,-78.9372765384481,6,552.55
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.05441666,-78.86833318,6,853.36
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.061790052759,-78.8870065740947,14,2817.23
5fbe5894-8f55-46a6-9b79-c7edd2d91d9e,35.153092453068,-78.8704600256956,2,467.61
5fbe5894-8f55-46a6-9b79-c7edd2d91d9e,35.0896088352,-78.9091003409,56,15889.13
8190d1f9-df37-4910-8d00-593f5c593948,35.1011957288501,-78.9020188988458,56,14380.22
6a7433cf-aa5e-49bb-a00f-ec4e0f311449,35.053973,-78.972834,44,8752.35
488127f9-7979-43d7-8825-5fbec261bcc2,35.074927513297,-78.9603784060704,45,9330.56
48b13b5b-0082-460f-b72a-cb5735fe6578,35.048107,-78.869674,60,11087.54
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0201608252621,-78.8938529130133,48,7992.48
408e9978-b471-4191-80b2-544769b25383,35.048107,-78.869674,0,0
579505ab-dd02-4ad1-a444-1c7961ade127,35.0404275977866,-78.9020779074477,30,4751.68
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.06012666,-78.90526991,62,10209.4
b0687e09-9df7-442c-9d69-700c7cbc3a3e,35.057478,-78.971663,29,3068.6
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0179493437975,-78.8911103541321,53,8396.32
4cee8e51-4679-48fe-b076-d0e1db14ccfa,35.04967416,-78.89957407,17,3059.13
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.012753904626,-79.0443449642864,1,50.44
be866958-917a-41c3-91b7-9a476df2f988,35.1083263819412,-78.937351640305,43,9181.69
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0158853838375,-78.8934331472774,58,8754.53
be866958-917a-41c3-91b7-9a476df2f988,35.05067811,-78.87310732,103,19697.38
4482adba-322a-4336-87fa-417ffe390f66,35.10436015,-78.99660596,43,6268.57
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0200535368951,-78.8928041692259,49,8088.66
b1f55318-8fcc-4ada-bfbb-83031ae44a3d,35.0551502439469,-78.8820310760755,20,4536.74
47df0c07-9f7b-45f2-abd9-90b394935f54,35.087349,-78.879453,2,348.2
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0150592634117,-78.8936758872077,59,8848.95
bfd1ed6e-9b66-477d-931e-530e8dd1be4b,35.076871,-78.936106,25,3915.36
c74d4689-d87a-4d0a-9b90-280c6516e534,35.0889501028627,-78.8843391170704,42,6915.67
bd8110a1-6431-4d86-b52b-93f38fc2f165,35.113781,-78.926475,9,1033.02
b3e982d6-4582-4ab4-9edf-91971bd9bb5e,35.0816236485018,-78.9548128220327,67,12310.78
6b29bbbd-1d78-46b3-85b3-4ed147baacbd,35.0513093204086,-78.8889337413868,10,2103.19
f0471f9c-d9a4-4690-9f8b-63161c0c04e3,35.0970222113742,-78.891952567813,40,7932.63
c74d4689-d87a-4d0a-9b90-280c6516e534,35.10111249,-78.89374134,55,8736.57
4cee8e51-4679-48fe-b076-d0e1db14ccfa,35.0449399,-78.89722885,21,3715.74
f0471f9c-d9a4-4690-9f8b-63161c0c04e3,35.0550080868606,-78.879536621543,13,2293.64
4482adba-322a-4336-87fa-417ffe390f66,35.0798193,-78.96585678,13,1336.46
6a7433cf-aa5e-49bb-a00f-ec4e0f311449,35.033562,-78.933374,5,510.33
0c3e726d-2b03-4eb4-a24e-6451f795c9cb,35.0721366746507,-78.9574708913249,60,9863.9
0c3e726d-2b03-4eb4-a24e-6451f795c9cb,35.0753687367063,-78.9624007917881,51,9022.75
bfd1ed6e-9b66-477d-931e-530e8dd1be4b,35.057003,-78.900751,32,7934.11
4482adba-322a-4336-87fa-417ffe390f66,35.1057782832252,-79.0100180512678,63,9066.97
f0a1651d-f2ad-4fdb-bf9b-0275e242dab6,35.1301086026495,-78.8772916124637,43,6921.83
a9356387-8228-4bc1-b8a8-c9e2f45740b7,35.043656977633,-78.8725964053033,2,615.49
488127f9-7979-43d7-8825-5fbec261bcc2,35.056862,-78.971588,35,6911.05
c74d4689-d87a-4d0a-9b90-280c6516e534,35.0603885984652,-78.8791611122585,17,3154.71
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0166980932175,-78.891432219233,54,8538.41
f9bcd607-8eb2-4e12-b566-6cb6820fb8d8,35.1301769989834,-78.878723912163,4,390.07
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.0300233083977,-79.0592996215403,3,543.24
0c3e726d-2b03-4eb4-a24e-6451f795c9cb,35.0816960681496,-78.954763201163,43,7731.45
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.1345288833695,-78.95088875001,69,14345.53
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0196538877281,-78.8920933837946,50,8167.12
0a27d06f-4dae-438f-b49d-2661c90528d5,35.10429995,-78.88964388,21,7372.43
488127f9-7979-43d7-8825-5fbec261bcc2,35.047024491252,-78.9757407591188,31,5752.92
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.1598972177444,-78.9718555791292,89,18014.63
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0137409576023,-78.8938368197582,60,8996.17
b1f55318-8fcc-4ada-bfbb-83031ae44a3d,35.0483052461329,-78.8702226501836,32,6250.33
b9a4c7e0-3286-44a4-b974-2694da8efee5,35.072667,-78.958904,0,0
d7ac0812-dc9c-43ea-a6b5-b6d487597b81,35.1010683239143,-79.0110627717413,6,1253.83
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0167115042634,-78.8920625383891,55,8595.79
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.0748363181851,-78.9634240545883,78,18435.72
bfd1ed6e-9b66-477d-931e-530e8dd1be4b,35.0777035997929,-78.9390065633658,23,3635.84
81331d45-fe16-4da7-b438-619b2a71258b,35.1191262971834,-78.8800770866917,13,4816.22
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0201112043924,-78.8949700531346,47,7890.67
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.136279024856,-78.9513044924321,73,14544.8
8190d1f9-df37-4910-8d00-593f5c593948,35.0756490275651,-78.897776985036,35,8951.62
e37683f3-95bb-4110-b14d-ba5e4e8c0cca,35.031400622809,-78.9982659517685,21,5741
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0191751133904,-78.8915931517835,51,8237.14
e153f5c6-c0af-4529-b58b-bcd58ba6976d,35.100763893173,-78.9047386589491,24,8881.3
6b29bbbd-1d78-46b3-85b3-4ed147baacbd,35.0535194607687,-78.8878045313242,9,1836.98
b9a4c7e0-3286-44a4-b974-2694da8efee5,35.0870685331266,-78.9489830403914,19,2901.87
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.0166042158964,-78.8924648697653,56,8634.3
b0687e09-9df7-442c-9d69-700c7cbc3a3e,35.0493392377698,-78.9752727136178,31,4030.82
be866958-917a-41c3-91b7-9a476df2f988,35.0550657543579,-78.8774243818178,97,18963.44
bfd1ed6e-9b66-477d-931e-530e8dd1be4b,35.0485815136779,-78.8699584525799,48,12068.86
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.016429,-78.892836,57,8673.28
5a6bfbdc-7739-4d16-a325-6c9abf20d4f9,35.10196933,-78.8778844,46,7461.44
5fbe5894-8f55-46a6-9b79-c7edd2d91d9e,35.0815337944945,-78.9549469324915,75,21640.41
48b13b5b-0082-460f-b72a-cb5735fe6578,35.1175840269079,-78.924896802002,3,434.17
6a7433cf-aa5e-49bb-a00f-ec4e0f311449,35.0720293862837,-78.9573434863891,62,11644.05
b3e982d6-4582-4ab4-9edf-91971bd9bb5e,35.0559879,-78.88984762,10,2337.39
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.0765891418808,-78.9518141121754,20,3141.77
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.1526753695414,-78.9700196069491,94,18883.94
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.0563357804022,-78.8980371593259,68,11100.77
6a7433cf-aa5e-49bb-a00f-ec4e0f311449,35.06751752,-78.96034084,57,11028.87
48b13b5b-0082-460f-b72a-cb5735fe6578,35.0572664601,-78.8772830377,49,9529.24
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.05949631,-79.04787021,24,5074.86
