stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
4ac63653-672d-4397-8871-817c65528e93,"Ray00200BS","Maiden Ln Library","""Ray Ave/Maiden Ln""",35.055464,-78.881636,0
f9ca7ac0-8cb1-4880-93c4-a1aaded2fe2c,"Ray00300CS","Ray Ave/Mason Ave","""Bank of America""",35.057079,-78.880858,0
fb65f6b9-1a6f-4d6b-9142-d7a01459b713,"BgB00600AE","Bragg Blvd/Washington Dr","""""",35.0613241728,-78.8886378725,0
3f144419-14d4-4a46-b8ba-a389bd975459,"BgB00900BE","Bragg Blvd/Blue St","""""",35.0640108532,-78.8941509655,0
09e69a7c-55a4-4cfa-86e5-545b05618c4d,"BgB00990CE","Bragg Blvd/Ames St","""""",35.0649466461,-78.8962852595,0
555f3969-220d-4bbb-b97b-5f8846ccaa19,"BgB01000DE","Bragg Blvd/Ames St","""""",35.0655526036,-78.8976622306,0
135bb324-6315-489a-b1de-e0b5e1b12293,"FtP00700AS","Filter Plant D/Bragg Blvd","""""",35.0673543744,-78.9000867805,0
c96e913f-46fa-4169-8bc6-a827987071f4,"FtP00710BS","Filter Plant Dr/Ames St","""""",35.0679859838,-78.8969860812,0
85130555-c90e-40b4-80ba-36bdff71eff3,"FtP00600CS","Filter Plant Dr/Ames St","""PWC water plant""",35.068901733,-78.8947350908,0
95c6461f-85e4-4463-9644-572cb87cb26b,"Mur01200AE","Murchison Rd/W T Brown Dr","""""",35.0718274354,-78.8946097375,0
d4f6a9fa-0036-4781-a6dc-6a219beff202,"FSU-12","FSU/Murchison","""1200 Murchison Rd""",35.072919747,-78.8954392131,0
951247d8-4809-4dad-b336-73363ba64f08,"Mur01400BE","Murchison Rd/Langdon St","""""",35.0764576883,-78.8980115112,0
6d487ea9-7ba9-471a-94a2-3f3cd568c84f,"Mur01600CE","Murchison Rd/State Ave","""""",35.0777806216,-78.8989602083,0
6ba3d9b6-bcde-4aa4-b8ca-faa3d554d1f2,"Mur01700DE","Murchison Rd/State Ave","""""",35.0799001735,-78.9006228205,0
dcc79482-8ef0-4956-aa1a-c41ded089b27,"Mur01900EE","Murchison Rd/Bullock St","""""",35.0822574501,-78.9026834856,0
6be08d47-8a6c-4f4b-825b-e7e5e42f5cec,"Mur03500LE","Murchison Rd/Country Club Dr","""Pamalee Plaza""",35.0989214264,-78.9170681542,0
b032c2fe-dad1-4a44-a725-a2a3b4fe2bed,"Mur04200ME","Murchison Rd/Clean Sweep Ln","""""",35.1025763552,-78.9201382142,0
457d9a2e-b7df-49c1-9758-6e8f78c70935,"Mur04500NE","Murchison Rd/Cashiers Ln","""""",35.1043031673,-78.9215841971,0
83ef71f7-8551-40f1-9b35-8e25b49a37a6,"Mur04700OE","Murchison Rd/Sisal Dr","""""",35.1056942176,-78.9227512634,0
362d3d0b-2eca-43b1-9a9d-e5a2faa34153,"Mur05000PE","Murchison Rd/Sisal Dr","""""",35.1076547281,-78.9243860359,0
275c7ba0-faed-4c8e-ab65-ac9344ac1ce5,"Mur05200QE","Murchison Rd/Shaw Mill Rd","""""",35.1101138668,-78.9264481175,0
e5cbd178-1c28-4ce4-8065-fd06574373f4,"CdC02000AE","Deluxe Inn","""Cedar Creek Rd/Judson Ch Rd""",35.0068723943,-78.8173506864,0
7034215a-f892-4f93-9786-ddff1c739666,"CdC01900BE","Cedar Creek Rd/Jim Johnson Rd","""Comfort Inn""",35.0080277936,-78.8243248899,0
7c91a62f-b0a0-4f95-a7d1-a3b0af2d9f05,"CdC01900CE","Cedar Creek Rd/Decent Rd","""Sleep Inn""",35.0091727488,-78.8271788409,0
a4ab420b-098d-4404-8f27-65bc89d7df18,"CdC01700DE","Cedar Creek Rd/Locks Creek Rd","""Locks Creek """,35.0136999751,-78.83642423,0
c76445ba-1acf-4bf1-8760-dc0be6b68bc0,"Slo01800AS","Sloan Ave/Cedar Creek Rd","""""",35.0345958896,-78.8451044326,0
0ce758b4-fb83-4d6b-98ca-1ade2188a993,"Slo01900BS","Sloan Ave/Sapona Rd","""""",35.0355730885,-78.8405853378,0
67846f87-dc2b-49f9-8a29-329893c98320,"Sap01900AE","Sapona Rd/Cedar St","""""",35.0374466986,-78.841994436,0
dce8931f-3c3a-4d69-b062-f3f7f7bae4df,"Ply00200AS","Plymouth St/Sapona Rd","""Kinlaws""",35.0397773376,-78.8443137153,0
a5e59557-258a-4071-aefa-b5d305be320a,"Ply00100BS","Plymouth St/Clinton Rd","""""",35.0425599496,-78.8434853782,0
731d2530-32ab-49d1-bc88-1d228556ea8b,"Cli01700AE","Clinton Rd/Plymouth St","""""",35.0433017819,-78.8441986906,0
e2c1d67e-1c8a-4e7f-92b8-f193e2851eb7,"Cli01500BE","Clinton Rd/Lock Trl","""""",35.0455073951,-78.8511128481,0
59edbfa7-b0a5-4298-be61-d79e01d2d946,"Cli01500AE","Clinton Rd/Deep Creek Rd","""""",35.0468002353,-78.8541508558,0
d90ab207-189e-4285-a5c6-0911ca35a63c,"Per00900BE","Person St/Broad St","""Weiner Works""",35.0476193823,-78.8614775109,0
be9a258d-84ce-4d50-b887-2728ad37193d,"Eas00200AN","Eastern Blvd/Locust St","""""",35.0438489065,-78.8660155197,0
2c96dc3c-34c0-4a8d-a92d-c1b4da609e7c,"LVD04600AE","Lake Valley Drive/Skibo Rd","""Toys R Us""",35.07628218,-78.96372589,0
175d1f1d-c09a-4774-abbc-034cdfb6b603,"LVD04700BE","Embasy Suites","""""",35.0798193,-78.96585678,0
d0cf7ac2-f8ec-4aa8-9568-f8544e3e2784,"Yad05000AE","Yadkin Rd/Lake Valley Dr","""""",35.08343654,-78.96915599,0
774529b6-5f0a-4102-a5bb-0c7e3cbf60bc,"Yad05400BE","Yadkin Rd/Cimarron Dr","""""",35.08596858,-78.97713907,0
64fe1ef8-5afa-45d2-8ef4-1beacec25a9f,"Yad06000CE","Yadkin Rd/Southwick Dr","""""",35.09691223,-78.98820366,0
0d95fde0-ffbd-4021-a0c5-ae14590c2a97,"Yad06400DE","Yadkin Rd/York Rd","""""",35.10376281,-78.99319249,0
f939ca91-68e2-481d-ba01-d3685eae5013,"Fil06900AN","Fillyaw Rd/Bozeman Lp","""""",35.10436015,-78.99660596,0
0e8747a7-8e5a-4692-89ca-b175566847a9,"BraggHub","Multimodal Hub","""""",35.157809,-78.97433,0
cdf4ff1a-35d7-4c87-94c6-7b2bf7caf99a,"MESC0","Way Point","",35.1524876148991,-78.9705721420391,0
f0bb32ba-aca4-4f10-86f8-751007aa3b6b,"CCb00100CS","Country Club Dr/Ramsey St","""Rite Aid""",35.10493235,-78.8794962,0
b9f43faa-3cfa-4bfa-a662-ba5ffb99b43a,"Hay00400AE","Hay S/Ray Ave","""AIT""",35.05416585,-78.88250015,0
99903af1-d7c1-454b-ad13-b222db13cb03,"Hay00600BE","Hay St/Hale St","""""",35.05593414,-78.88781251,0
072e5443-a684-4241-adba-48d61baaf969,"Hay00700CN","Hay St/Hillside Ave","""""",35.0559879,-78.88984762,0
90953c6b-4861-4367-89a4-55fbc22d7f0c,"Hay00800DN","Hay St/Mental Health","""Hay St/Woodside Ave""",35.05609826,-78.89240818,0
fbe2548b-d6f7-4a1c-ba30-62f95f3880a5,"Hay00900EN","Hay St/Hinsdale Ave","""""",35.05621068,-78.89510031,0
182f8a44-f676-4b1a-ae66-c7aa9bf43058,"Hay01100FN","Hay St/Oakridge Ave","""""",35.05664579,-78.89874409,0
44b558bc-0fbf-4566-892a-0b2f6368c04e,"FtB01200AE","Fort Bragg Rd/Park St","""""",35.05787092,-78.90112383,0
ba41ee2a-b68a-4a8d-8065-0c35398c67fc,"FtB01300BE","Fort Bragg Rd/Claremont Ave","""""",35.05888346,-78.90288437,0
63636a1d-b416-4ff5-9b6d-d6217b38b397,"FtB01600CE","Fort Bragg Rd/Greenville Ave","""""",35.06168759,-78.90776675,0
1cf449d0-b9f6-4929-81fc-f688ddf932b3,"FtB01700DE","Fort Bragg Rd/Cape Fear Ave","""""",35.06323125,-78.91042632,0
4800b654-2cd4-432f-825f-a7603eff28ad,"FtB02000EE","Fort Bragg Rd/Glenville Ave","""""",35.06456801,-78.91278071,0
3139f32f-1de9-4395-83f8-35b1b5954dd1,"FtB02500FE","Fort Bragg Rd/Fairfax Ave","""""",35.06780891,-78.91838927,0
6f2000db-0f07-448b-8185-8894905e4175,"FtB02600GE","Fort Bragg Rd/McPherson Ave","""""",35.06900151,-78.92044764,0
2eb41c9b-4ac9-429f-97b1-3b3e280f3a24,"Dev00380AN","Devers St/Fort Bragg Rd","""Honeycutt Rec Center""",35.0692286,-78.92240974,0
f8e0458d-d98c-4f57-be71-9a8ab7dc268d,"FTCC1","FTCC","""""",35.06793472,-78.92659274,0
a167836b-22ed-46cd-85f2-6cb458e08437,"FtB02900AW","Fort Bragg Rd/Hull Rd","""B and B Lanes""",35.072246,-78.926412,0
34365f49-304e-401c-8486-99b04b3cc296,"Sta00400AS","Stamper Rd/Fort Bragg Rd","""Stamper Rd Fire Dept""",35.07138124,-78.92351913,0
47cc3d37-66da-4405-87ef-61ba7b6a794b,"Elm00800AN","Eutaw Shopping Center","""Elm St/Sigman St""",35.07474609,-78.92621275,0
3e3db4d9-740a-4d13-9fce-dd8fcb6860e4,"BgB02900EE","Bragg Blvd/Elm St","""""",35.07424019,-78.92782171,0
2d0d9c4b-ede4-4edc-81b4-77ca5bdbb542,"BgB03000FE","Bragg Blvd/Cain Rd","""CVS""",35.0749708,-78.92967412,0
c4b3159a-0453-4f9b-afff-500c10ac4b4a,"BgB03300GE","Bragg Blvd/William Clark Rd","""Popeyes""",35.07678175,-78.93465055,0
a24c89ce-07f3-4bd0-a165-232312b755e8,"SyD03600AE","Sycamore Dairy Rd/Bragg Blvd","""McDonalds""",35.07835068,-78.94091195,0
b6ba56ea-bd3e-4dbb-934b-277ce82794c7,"SyD03700BE","Sycamore Dairy Rd/Bargain St","""ABC Store""",35.07913804,-78.94412236,0
970e856b-f134-45cc-bca7-2cdb50b584c6,"McP00572HE","McPherson Church Rd/NS Skibo Rd","""""",35.079125,-78.956374,0
fe5501c8-3dc2-44de-8186-9764fe70e945,"McP00300AW","N McPherson Church Rd/Sycamore Dairy R","""Outback""",35.07423208,-78.95334907,0
6912b040-7398-47f3-9cfc-cbd31c66441a,"McP00200BW","N McPherson Church Rd/Vancouver Dr","""Hamricks/Olive Garden""",35.07101613,-78.9517938,0
d189ec86-ed39-4fb6-96ec-328a421a762f,"McP00100CW","N McPherson Church Rd/Vancouver Dr","""Joes Crab Shack""",35.06952068,-78.95127055,0
b1541119-d9c6-4822-966e-a46ad7e3892c,"Mor03800AE","Westwood Shopping Center","""Morganton Rd/N McPherson Church Rd """,35.06755951,-78.95163937,0
01cdbf01-1fef-48f3-bd66-bd91b726c276,"OWR00200AS","Old Wilmington Rd/Person St","""""",35.049094,-78.869642,0
28caf54b-26c2-4632-a4a7-d246f3d0aee5,"Per00400CE","Person St/Kennedy St","""""",35.05023767,-78.87115947,0
0f46898d-2ff4-49a4-9569-961a99a330c5,"Per00300DE","Person St/N Cool Spring St","""Adj Greyhound""",35.0511819154728,-78.8738436325695,0
d1ca91fd-b6fd-49ac-8b0b-ec893e7720b3,"Bow00100AE","Bow St/Person St","""""",35.052042,-78.875989,0
fec91124-dd05-4701-83b6-1934dbf83449,"Gre0300AE","Green St/Gorhamaly St","""Otis Jones Post Office""",35.05619226,-78.87687501,0
71436abf-989f-4aed-9caa-a2f1efa5ebd0,"Ram00400AE","Ramsey St/Grove St","""""",35.05805549,-78.87673962,0
dd314638-878e-4744-8c96-e55f69dfc45d,"Ram00500BE","Ramsey St/Lamon St","""Rogers and Breece""",35.06039184,-78.87727849,0
1e9f1359-73a7-456c-b4c8-c6f3176a851a,"Ram00800CE","Ramsey St/Drake St","""""",35.06546453,-78.87847023,0
9e0e8f23-5750-4ab6-858a-d201dfc5d26c,"Wal00130AS","Ramsey St/Wall St","""Douglas Dentistry""",35.06790487,-78.87837516,0
55dbe3b0-dbc7-4f03-b2a2-9189a9651cbb,"Wal00200BS","Wall St/North St","""""",35.06824438,-78.87689572,0
74fbfa03-3f2f-4837-8ee8-3739e329909c,"Nor01100AE","North St/Ingram St","""Behind Fay Block Co""",35.071447,-78.8756792,0
1f0e588b-0169-4b60-923c-3254751b9561,"Nor01200BE","North St/Ingram St","""""",35.0737323,-78.87601381,0
d9645bd1-624c-43bc-9b5b-dc2daa51e9e5,"Nor01300CE","Blueberry Place","""""",35.0758024,-78.87628668,0
92b2eb32-6a89-46ad-936c-d8b46457edc9,"Nor01600DS","North St/Brookwood Ave","""""",35.07988905,-78.87781374,0
10b2182a-64e2-410e-93ed-677e786c88c8,"Col00220AN","Colonial Dr/Fayette Ave","""""",35.08078155,-78.87992381,0
c4660a4e-f019-4a29-84e6-23ea24450cc0,"Ram01700EE","Ramsey St/Colonial Dr","""""",35.08085208,-78.88195218,0
6c337f7a-82e9-48ac-b16c-0d08966a84a0,"Ram01900FE","Ramsey St/Williston St","""""",35.08349448,-78.88118846,0
7ab90e39-6d7c-4b3d-b6d3-49bd413c282a,"Ram02000GE","Ramsey St/Sherman St","""""",35.08626325,-78.87975469,0
8277831b-206a-4961-a717-32fcbff6683b,"Ram2100HE","Ramsey St/Facility Dr","""""",35.08778508,-78.87897207,0
782e3775-a1a0-46c3-9eae-074a50de2cf0,"Ram02500IE","Ramsey St/Kirkland Dr","""""",35.09211305,-78.87729819,0
632cd078-5cd6-46df-8eae-775515dc6fde,"Ram02500JE","Ramsey St/Brainerd Ave","""""",35.09382294,-78.87721655,0
79e83150-1128-413b-bc23-1f088d2929b5,"Ram02800JE","Ramsey St/Eastwood Ave","""Tokay Post Office""",35.0967662,-78.87713676,0
dd2d6a23-6789-47da-9bba-2dab867c6d55,"Ram02900KE","Ramsey St/Lynn Ave","""""",35.09989719,-78.87759029,0
c6552b19-401a-4c7e-8aba-bc98cc685644,"Ram03200LE","Ramsey St/Bartow Dr","""Reed Ross School""",35.10196933,-78.8778844,0
db993d42-f3b9-45cb-bcf1-c45adb76f233,"Ram03300ME","Ramsey St/Bartow Dr","""Walgreens""",35.10462247,-78.8782093,0
6ecbcc1d-a366-4185-8a92-e731e8cb107c,"ShM00800BS","Shaw Mill Rd/Rosehill Rd","""""",35.11712395,-78.91410627,0
eb0a02c0-736a-40ad-ac05-c78f79bf807f,"Ros04500KS","Rosehill Rd/Golden Rd","""""",35.12108752,-78.91251979,0
ecdc6951-1442-41bd-8a07-66cba03f111c,"Ros04700LS","Rosehill Rd/Breckenridge St","""Warrenwood School""",35.1216134,-78.90732647,0
193df511-bb20-4657-bd1c-f43d35f49d30,"Ros04800ME","Roseill Rd/Floras Ln","""""",35.12260314,-78.90305851,0
8c1ad14f-abad-40fe-9a60-6fbdbc585b25,"Ros04900NE","Rosehill Rd/Tranquil Ln","""""",35.12543184,-78.89973046,0
c8e0c755-9272-4da2-9714-9aad178a7e81,"Ros04900OS","College Lakes Library","""Rosehill Rd/McArthur Rd""",35.12811692,-78.89800083,0
a0df799a-54bd-48cc-92ee-2ee7b5519077,"StW00400AS","Stacy Weaver Dr/Southland Dr","""""",35.13278877,-78.89382659,0
af7931ad-b765-4933-98d4-24b1b0b1b2b8,"StW00300BS","Stacy Weaver Dr/Cooper Rd","""""",35.13237543,-78.88697469,0
3edd8aee-d05b-447c-8394-74b620d2ceb9,"StW00200CW","Stacy Weaver Dr/Arbor Rd","""""",35.13049227,-78.88113033,0
8772adff-147e-4051-95c4-e9fcfdafd3c1,"BSt00500AE","B Street/Adam Street","""""",35.050797,-78.86873,0
24a61667-a7c3-4111-8578-17da6bca5399,"BSt00300BE","B Street/Grove Street","""""",35.053172,-78.867505,0
f204a7e6-e660-40f5-b766-ac68fcefd78d,"Gro00500AW","Grove St/B St","""""",35.0535180281,-78.8664338952,0
13a5209b-8248-4754-867e-f49c2a6a074d,"CFPlaza","Cape Fear Plaza","""Grove St/Racepatch St""",35.0519879718,-78.862168804,0
1aef94a4-512c-4fa1-8acc-69a9125c76ad,"Per00900CW","Person St/Broad St","""Christ Gospel Church""",35.0475398255,-78.8618400346,0
8551e686-84a2-4615-9a8b-1f9cba6e51a3,"DpC00100AN","Deep Creek Rd/Clinton Rd","""""",35.0453811728,-78.8546726738,0
41efdb9c-09d8-4817-b872-5598d1dd887b,"DpC00400BN","Deep Creek Rd/Downing St","""Second Harvest Food Bank""",35.0408364045,-78.8543744223,0
cd199aaa-157f-4324-ae4f-2e8907fe3a32,"DpC00800CN","Deep Creek Rd/Ford Ln","""""",35.0345041139,-78.854154082,0
8eb51b8e-071b-412f-aa6f-149e597581f2,"DpC01000DN","Deep Creek Rd/Melvinville Ct","""""",35.0315539383,-78.8540262411,0
faac5d02-0cdf-4bcc-a998-a97a3cc8084b,"DpC01100EN","Deep Creek Rd/Cade Hill Ave","""""",35.029533187,-78.8538859905,0
d0d6da4d-e92c-4e74-9c38-2b89a2383e89,"CdH01400AS","Cade Hill Ave/Jacob St","""""",35.0279845263,-78.8504789079,0
fe17ed78-92ae-4da1-94d8-5be130b9d315,"Lit00800AE","Little Ave/Oxford St","""""",35.0316101252,-78.849879642,0
1e897025-dbc3-48f2-b5a0-850957449852,"Tro01700AS","Cedar Creek Plaza","""Troy Dr/Griffin St""",35.0336807571,-78.8468250025,0
8996c797-8a9d-4797-b7ce-b81e87a40976,"CdC00700AW","Cedar Creek Rd/Troy Ave","""""",35.0326729177,-78.8451832522,0
192746a8-2fa9-4ef2-8798-3cc638977b3f,"CdC00900BW","Cedar Creek Rd/Cedar Creek Rd","""Smith International""",35.0294013063,-78.8440188108,0
cc2849ec-251f-46ec-81a3-43c93963bee7,"CdC01100CW","Cedar Creek Rd/Cedar Creek Rd","""Creekside Assisted Living""",35.0248792259,-78.842328868,0
b8cb34a2-55cf-48b8-8149-1e1328a8c6d2,"CdC01700DW","Cedar Creek Rd/Fields Rd","""CFV Community Program""",35.0137421599,-78.8367995968,0
2412b608-6d29-4c5a-9f67-61044549b6ab,"CdC01700EW","Cedar Creek Rd/Bureau Dr","""""",35.009102616,-78.8276439729,0
8a3c1a45-3f38-473c-b09a-b981742708c6,"CdC01900FS","Cedar Creek Rd/Jim Johnson Rd","""""",35.0078425655,-78.8243925194,0
a9da546c-636f-4095-ad06-33a5197096b3,"FAST","FAST","""FAST Base""",35.05441666,-78.86833318,0
2358a381-af18-425c-a584-8b471b110123,"GVT","Grove View Terrace","""""",35.05496353,-78.8699374,0
b5a5b3da-8ac5-4122-b6de-ba801633229c,"Ray00300DS","Ray Ave/Rowan St","""ESC""",35.0586868,-78.88001561,0
d5758f3a-7ea9-4881-aeaf-14b201b53f84,"Moo00300AE","Moore St/Mechanic St","""""",35.06085723,-78.88055178,0
5dfb41a6-4450-4178-828c-e2b6f764b0e2,"Moo00400BE","Moore St/Frink St","""""",35.06159538,-78.88268319,0
aa5d475c-7571-4f53-8bcc-cf7c4bc4819a,"Hil00500AE","Hillsboro St/Chance St","""""",35.06357733,-78.88405965,0
5865029d-7d85-46d0-bfdc-22ada34dd04a,"Hil00700BE","Hillsboro St/Cumberland St","""""",35.06663818,-78.88390186,0
ba560b80-ca0d-4d5f-8e0e-c19d16a927c0,"Hil00800CE","Hillsboro St/MLK","""""",35.07020354,-78.88366277,0
91c19bb3-e90e-4e35-9f7d-ffbf17267cc1,"Hil01100EE","Hillsboro St/Peace St","""""",35.07504701,-78.88291768,0
9aac2c31-87c7-42ae-8f04-dae1625c0c48,"Hil01300FS","Hillsboro St/Ramsey St","""Operation Blessing""",35.07706976,-78.88198106,0
c695f5f0-87eb-4153-afda-0b34b77797fa,"Ram01400DE","Ramsey St/Kensington Cir","""""",35.0779153,-78.8813544,0
a6c80f84-8fcd-43b6-b751-0dde7b5c06ba,"Ros01900AE","Rosehill Rd/Ramsey St","""Hillside Manor""",35.08296319,-78.88246168,0
6104e33d-398e-4858-a430-a4028f48627c,"Ros02000BE","Rosehill Rd/Osceola Dr","""Rosehill Garden""",35.08499667,-78.88299169,0
1f698adb-dc87-4e91-bb2e-898c5fa4c7db,"Ros02100CE","Rosehill Rd/Seneca Dr","""Melvin Place""",35.08679821,-78.88317378,0
dcc07101-61ac-44c7-8583-8455dc95c038,"Ros02400DE","Rosehill Rd/Walstone Rd","""Kingdom Hall""",35.09089756,-78.88566742,0
a7614454-cc67-4b21-b931-099c65d34271,"Ros02800EN","Rosehill Rd/Walstone Rd","""Hood Memorial AME Church""",35.0965122,-78.89114567,0
925e20f5-844f-4bc1-a5e5-dac135311eb5,"Hickory1","Hickory Hills","""""",35.10043326,-78.89342293,0
c6d4ef44-7932-4a91-a222-f64ce685b459,"Hickory2","Hickory Hills ","""""",35.10111249,-78.89374134,0
49ecb713-e64b-497c-b622-5e8e30b6696c,"Hickory3","Hickory Hills ","""""",35.10005363,-78.89391966,0
40dbe76e-8866-43d1-8e55-f8adda766310,"Mur05400RE","Murchison Rd/Shaw Rd","""""",35.11336679,-78.92916533,0
956f8ab0-0184-4c2c-85a1-852e087bd6ce,"Sha01600AN","Shaw Rd/Gregory St","""""",35.11077894,-78.93458679,0
1a9ff716-6692-499e-a4bb-1bff7a468f3a,"Sha01400BN","Shaw Rd/Holland St","""""",35.10894153,-78.93656202,0
61be5f35-8364-43fd-87cb-ecacbf695807,"Sha01200CN","Shaw Rd/Summerwind Dr","""""",35.10810657,-78.93992976,0
3500191a-0b4e-47c1-a6a2-2ed05e28425b,"Sha00600DN","Shaw Rd/Foxtrot Dr","""""",35.10493956,-78.94827428,0
2cf80e72-ceae-4a7c-9098-e5e17a6f0dc8,"Sha00400EN","Shaw Rd/Old Shaw Rd","""""",35.10384944,-78.95219288,0
972ce5ea-9cc4-4f80-b056-cf55f2beb64f,"BgB05600AN","Bragg Blvd/Shaw Rd","""""",35.10145606,-78.95846978,0
d842d440-d5eb-4ff1-b7aa-8c241faff012,"BgB05400BW","Bragg Blvd/Clover St","""""",35.09780894,-78.95706828,0
2ff564e3-7ea7-449d-bc33-e6b68b6f2bba,"BgB05000CW","Bragg Blvd/Mike St","""""",35.09362211,-78.95548651,0
dc4249d1-26d8-4f26-980b-0c3bc3566107,"Swa00280AS","Swain St/Bragg Blvd","""Crown Ford""",35.08510079,-78.95000494,0
f82397f2-ed49-47ff-b9bd-e0ddb9f9da01,"SBg02100AS","Food Lion","""""",35.014961,-79.008777,0
4b83eaf8-0a52-4435-b2b5-2d92e791762c,"SBg01500BS","Strickland Bridge Rd / Childers Dr","""Sidewalk""",35.024814,-79.002255,0
3b6f270a-4b9b-4641-8c69-5d20aa08b457,"SBr00800CS","Strickland Bridge Rd/FS Applecross Ave","""""",35.039295,-78.997191,0
aa677cd2-f430-4c5d-a190-86a2bbc67453,"Hil00900DE","Hillsboro St/Windsor Dr","""""",35.07217914,-78.88344146,0
f53746d5-9a86-4c23-9205-5c4f41c77e2a,"DVM","DMV/Board of Ed","""""",35.015331,-78.89651,0
54c60f36-3d3c-4bb8-90ee-30ded93aa678,"Sou02500KN","Southern Ave/Owen Dr","""""",35.017427,-78.904987,0
6266bcd2-f69a-470c-8d3a-fbb046904059,"Sou02700LN","Southrn Ave/W Mountain Dr","""""",35.015054,-78.906866,0
d6c8002e-54cc-4fe3-8a49-7acafa296c82,"Cam02720AS","Camden Rd/Wake St","""""",35.01611261,-78.90851546,0
44b0b01a-d10f-49bd-ba1e-b4600c606302,"Epr03100AS","Enterprise Ave/Toledo Ct","""""",35.02496,-78.914502,0
d4aad868-7f6b-4367-953b-c71909a333a0,"Epr03170BS","Enterprise Ave/Hyde Pl","""""",35.026112,-78.913536,0
04239222-a10c-48ed-b84a-f0a7bfd4238c,"CPky2700AE","Coronadao Parkway/Balboa St","""""",35.026216,-78.916193,0
4f7dc84b-a753-4aa9-82c4-39adb101a7c2,"CpC0300AN","Cape Center Dr/Roxie Ave","""""",35.036394,-78.939866,0
4899e554-a719-4955-ba6d-02ef50028fad,"Rox00490CN","Roxie Ave/Joel St","""""",35.039139,-78.941194,0
b74ee442-519b-4546-87d6-a550b539c5b7,"Dav04100AN","David St/Faison Ave","""""",35.039893,-78.943931,0
191f85a6-53c3-43cd-81ab-37b56036c708,"BgB04400DW","Bragg Blvd/Swain St","""XP1""",35.0852915695483,-78.9494510858924,0
ad7f56ad-de7d-4a2c-9fd9-931fea645734,"Ski01800AN","Skibo Rd/Arby's","",35.071455,-78.965541,0
f48ca95f-9d52-41bb-8ff5-d04b079a706b,"Ski02100HN","Skibo Rd/Louise St","""Lewis Chapel School""",35.04837527,-78.97574749,0
2fee9229-3cb8-4116-b068-0090e8573e54,"Bun01000AE","Bunce Rd/Fredrick Rd","""""",35.04489702,-78.99236306,0
06fd4014-900e-4eb8-9c1c-1eaf1c763f35,"Bun00900BE","Bunce Rd/Dessa Ree Ln","""Hickory Ridge Apts""",35.04792009,-78.99526074,0
2414504b-359b-4800-b041-b9c808f3f366,"Bun00800CE","Bunce Rd/Portsmouth Dr","""""",35.05072906,-78.9979861,0
7eed8e53-6352-4c7e-87eb-c467a84f0739,"Bun00700DE","Bunce Rd/Cliffdale Rd","""""",35.05366654,-79.00080477,0
b43c9a2b-efcf-4ad0-8e9a-d84652b4852e,"RandCkPt","Non ID waiting point Randolph","""""",35.1526740284368,-78.9706391972684,0
4bc3e04f-af61-46cc-a56c-2da45743881f,"VAMC","7300 Old Raeford Rd [Us-401]","""""",35.031805,-79.029482,0
